year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,,
2014,Jerick McKinnon,Jerick,McKinnon,RB,5,9,69,209,0,0,4.41,0,0,4.12,6.83,40.5,132,32,3,Georgia Southern,0,32,96,0,5.2,,
2014,Zach Mettenberger,Zach,Mettenberger,QB,6,5,77,224,0,0,0,0,0,0,0,0,0,0,6,LSU,0,18,178,0,5.3,,
2014,Jack Mewhort,Jack,Mewhort,OT,6,6,78,309,0,0,5.37,0,0,4.64,7.79,26,101,28,2,Ohio St.,0,27,59,0,5.6,,
2014,Trey Millard,Trey,Millard,FB,6,2,74,247,0,0,0,0,0,0,0,0,0,0,8,Oklahoma,0,21,245,0,5.1,,
2014,Tevin Mims,Tevin,Mims,DE,6,4,76,260,0,0,4.95,0,0,0,0,27.5,109,17,0,South Florida,0,0,0,0,4.9,,
2014,Terrance Mitchell,Terrance,Mitchell,CB,5,11,71,192,0,0,4.63,0,0,4,6.57,34,117,0,8,Oregon,0,30,254,0,5.2,,
2014,Donte Moncrief,Donte,Moncrief,WR,6,2,74,221,0,0,4.4,0,0,4.3,7.02,39.5,132,13,3,Mississippi,0,26,90,0,5.8,,
2014,Zach Moore,Zach,Moore,DE,6,5,77,269,0,0,4.84,0,0,0,7.41,33.5,123,23,7,Concordia (MN),0,6,198,0,5.3,,
2014,James Morris,James,Morris,ILB,6,1,73,241,0,0,4.8,0,0,4.36,6.94,34.5,117,18,0,Iowa,0,0,0,0,5,,
2014,Stephen Morris,Stephen,Morris,QB,6,2,74,213,0,0,4.63,0,0,4.49,7.36,30,111,0,0,Miami,0,0,0,0,5.3,,
2014,Morgan Moses,Morgan,Moses,OT,6,6,78,314,0,0,5.35,0,0,4.95,7.93,21.5,106,0,3,Virginia,0,2,66,0,5.3,,
2014,C.J. Mosley,C.J.,Mosley,ILB,6,2,74,234,0,0,0,0,0,4.4,7.3,35,118,0,1,Alabama,0,17,17,0,6.5,,
2014,Adam Muema,Adam,Muema,RB,5,10,70,202,0,0,0,0,0,0,0,0,0,0,0,San Diego St.,0,0,0,0,5.2,,
2014,Jake  Murphy,Jake ,Murphy,TE,6,4,76,249,0,0,4.79,0,0,4.27,7.18,33,114,24,0,Utah,0,0,0,0,5.1,,
2014,Trent Murphy,Trent,Murphy,OLB,6,5,77,250,0,0,4.86,0,0,4.2,6.78,35.5,118,19,2,Stanford,0,15,47,0,5.6,,
2014,Aaron  Murray,Aaron ,Murray,QB,6,1,73,207,0,0,0,0,0,0,0,0,0,0,6,Georgia,0,3,163,0,5.2,,
2014,Jordan Najvar,Jordan,Najvar,TE,6,6,78,256,0,0,4.93,0,0,4.47,7.14,32.5,112,18,0,Baylor,0,0,0,0,4.8,,
2014,Jonathan Newsome,Jonathan,Newsome,DE,6,3,75,247,0,0,4.73,0,0,0,7.31,34,117,21,6,Ball St.,0,6,166,0,5.2,,
2014,Troy Niklas,Troy,Niklas,TE,6,6,78,270,0,0,0,0,0,4.55,7.57,32,114,27,2,Notre Dame,0,20,52,0,5.6,,
2014,Louis Nix,Louis,Nix,NT,6,2,74,331,0,0,5.42,0,0,0,8.29,25.5,97,0,3,Notre Dame,0,19,83,0,5.9,,
2014,Kevin Norwood,Kevin,Norwood,WR,6,2,74,198,0,0,4.48,0,0,4.32,6.68,33,121,8,4,Alabama,0,27,123,0,5.2,,
2014,Pat O'Donnell,Pat,O'Donnell,P,6,4,76,220,0,0,4.64,0,0,0,0,30.5,0,23,6,Miami,0,31,191,0,5,,
2014,Jeoffrey Pagan,Jeoffrey,Pagan,DE,6,3,75,310,0,0,0,0,0,0,0,0,0,0,6,Alabama,0,17,177,0,5.3,,
2014,Tenny Palepoi,Tenny,Palepoi,DT,6,1,73,298,0,0,5.1,0,0,0,7.67,30.5,111,31,0,Utah,0,0,0,0,5.3,,
2014,Matthew Paradis,Matthew,Paradis,C,6,3,75,306,0,0,5.34,0,0,4.46,7.6,26,103,23,7,Boise St.,0,15,207,0,5,,
2014,Matt Patchan,Matt,Patchan,OT,6,6,78,302,0,0,4.97,0,0,0,0,33.5,0,22,0,Boston College,0,0,0,0,4.9,,
2014,Jacob  Pedersen,Jacob ,Pedersen,TE,6,3,75,238,0,0,4.89,0,0,4.4,7.55,28.5,111,0,0,Wisconsin,0,0,0,0,5.3,,
2014,Mike Pennel,Mike,Pennel,DT,6,4,76,332,0,0,5.23,0,0,0,7.94,28.5,102,23,0,Colorado State-Pueblo,0,0,0,0,5,,
2014,LaDarius Perkins,LaDarius,Perkins,RB,5,7,67,195,0,0,4.46,0,0,4.3,7.08,35.5,124,23,0,Mississippi St.,0,0,0,0,5.2,,
2014,Kevin Pierre-Louis,Kevin,Pierre-Louis,OLB,6,0,72,232,0,0,4.51,0,0,4.02,6.92,39,128,28,5,Boston College,0,4,132,0,4.6,,
2014,Ronald Powell,Ronald,Powell,OLB,6,3,75,237,0,0,4.65,0,0,0,0,35.5,114,21,6,Florida,0,9,169,0,5.4,,
2014,Walt Powell,Walt,Powell,WR,5,11,71,189,0,0,4.63,0,0,4.23,6.7,31.5,120,10,7,Murray St.,0,4,196,0,4.7,,
2014,Jabari Price,Jabari,Price,CB,5,10,70,200,0,0,4.45,0,0,4.3,7.04,0,0,16,8,North Carolina,0,1,225,0,5,,
2014,Calvin Pryor,Calvin,Pryor,FS,5,11,71,207,0,0,4.58,0,0,0,0,34.5,116,18,1,Louisville,0,18,18,0,6.2,,
2014,Loucheiz Purifoy,Loucheiz,Purifoy,CB,5,11,71,190,0,0,4.61,0,0,0,0,35.5,120,6,0,Florida,0,0,0,0,5.3,,
2014,Kelcy Quarles,Kelcy,Quarles,DT,6,4,76,297,0,0,5.03,0,0,0,0,23.5,102,27,0,South Carolina,0,0,0,0,5.4,,
2014,Kaleb Ramsey,Kaleb,Ramsey,DE,6,3,75,293,0,0,0,0,0,0,0,0,0,36,8,Boston College,0,19,243,0,5,,
2014,Keith Reaser,Keith,Reaser,CB,5,10,70,189,0,0,0,0,0,0,0,0,0,22,6,Florida Atlantic,0,10,170,0,5.1,,
2014,Silas Redd,Silas,Redd,RB,5,10,70,212,0,0,4.7,0,0,0,0,37,122,18,0,USC,0,0,0,0,5,,
2014,Tevin Reese,Tevin,Reese,WR,5,10,70,163,0,0,4.46,0,0,4.18,6.63,41,132,0,8,Baylor,0,16,240,0,5.2,,
2014,Caraun Reid,Caraun,Reid,DT,6,2,74,302,0,0,4.91,0,0,0,7.59,26.5,106,20,5,Princeton,0,30,158,0,5.2,,
2014,Trevor Reilly,Trevor,Reilly,OLB,6,5,77,245,0,0,0,0,0,0,0,0,0,26,8,Utah,0,9,233,0,5.4,,
2014,Bryn Renner,Bryn,Renner,QB,6,3,75,228,0,0,4.87,0,0,4.3,7.22,25.5,108,0,0,North Carolina,0,0,0,0,5.1,,
2014,Ed Reynolds,Ed,Reynolds,FS,6,1,73,207,0,0,4.57,0,0,0,0,32.5,117,15,6,Stanford,0,2,162,0,5.1,,
2014,Rashaad Reynolds,Rashaad,Reynolds,CB,5,10,70,189,0,0,4.51,0,0,4,6.72,37.5,123,20,0,Oregon St.,0,0,0,0,5.6,,
2014,Antonio  Richardson,Antonio ,Richardson,OT,6,6,78,336,0,0,5.3,0,0,0,0,24.5,0,36,0,Tennessee,0,0,0,0,5.6,,
2014,Cyril Richardson,Cyril,Richardson,OG,6,5,77,329,0,0,5.36,0,0,4.83,7.7,25.5,91,25,5,Baylor,0,25,153,0,5.4,,
2014,Paul Richardson,Paul,Richardson,WR,6,0,72,175,0,0,4.4,0,0,0,7.09,38,124,0,2,Colorado,0,13,45,0,5.3,,
2014,Weston Richburg,Weston,Richburg,C,6,3,75,298,0,0,5.1,0,0,4.63,7.93,25.5,106,25,2,Colorado St.,0,11,43,0,5.3,,
2014,Marcus Roberson,Marcus,Roberson,CB,6,0,72,191,0,0,4.61,0,0,4.08,6.84,37.5,120,8,0,Florida,0,0,0,0,5.4,,
2014,Allen Robinson,Allen,Robinson,WR,6,2,74,220,0,0,4.6,0,0,4,7,39,127,0,2,Penn St.,0,29,61,0,5.7,,
2014,Greg Robinson,Greg,Robinson,OT,6,5,77,332,0,0,4.92,0,0,4.86,7.8,28.5,113,32,1,Auburn,0,2,2,0,6.8,,
2014,Bradley Roby,Bradley,Roby,CB,5,11,71,194,0,0,4.39,0,0,4.04,0,38.5,124,17,1,Ohio St.,0,31,31,0,6,,
2014,Richard Rodgers,Richard,Rodgers,TE,6,4,76,257,0,0,4.87,0,0,4.47,7.23,31.5,116,16,4,California,0,2,98,0,5.2,,
2014,Michael Sam,Michael,Sam,DE,6,2,74,261,0,0,4.91,0,0,0,7.8,25.5,114,17,8,Missouri,0,25,249,0,5.2,,
2014,Bishop Sankey,Bishop,Sankey,RB,5,9,69,209,0,0,4.49,0,0,4,6.75,35.5,126,26,2,Washington,0,22,54,0,5.3,,
2014,Cairo Santos,Cairo,Santos,K,5,8,68,164,0,0,0,0,0,0,0,0,0,0,0,Tulane,0,0,0,0,5.1,,
2014,Jalen Saunders,Jalen,Saunders,WR,5,9,69,165,0,0,4.44,0,0,0,0,34,122,0,4,Oklahoma,0,8,104,0,5.2,,
2014,Tom Savage,Tom,Savage,QB,6,4,76,228,0,0,4.97,0,0,4.36,7.33,27,105,0,5,Pittsburgh,0,7,135,0,5.2,,
2014,Michael Schofield,Michael,Schofield,OT,6,6,78,301,0,0,5.01,0,0,4.57,7.62,24,93,0,3,Michigan,0,31,95,0,5.2,,
2014,Lache Seastrunk,Lache,Seastrunk,RB,5,9,69,201,0,0,4.51,0,0,0,0,41.5,134,15,6,Baylor,0,26,186,0,5.3,,
2014,Austin Seferian-Jenkins,Austin,Seferian-Jenkins,TE,6,5,77,262,0,0,0,0,0,0,0,0,0,20,2,Washington,0,6,38,0,5.5,,
2014,Connor Shaw,Connor,Shaw,QB,6,0,72,206,0,0,4.66,0,0,4.33,7.07,34,116,0,0,South Carolina,0,0,0,0,5,,
2014,Ryan Shazier,Ryan,Shazier,OLB,6,1,73,237,0,0,0,0,0,4.21,6.91,42,130,25,1,Ohio St.,0,15,15,0,6.2,,
2014,Prince  Shembo,Prince ,Shembo,OLB,6,1,73,253,0,0,4.71,0,0,4.31,7.29,38.5,122,26,5,Notre Dame,0,11,139,0,5.3,,
2014,Charles Sims,Charles,Sims,RB,6,0,72,214,0,0,4.48,0,0,4.3,7.16,37.5,126,17,3,West Virginia,0,5,69,0,5.4,,
2014,Shayne Skov,Shayne,Skov,ILB,6,2,74,245,0,0,0,0,0,0,0,0,0,0,0,Stanford,0,0,0,0,5.5,,
2014,Yawin Smallwood,Yawin,Smallwood,OLB,6,2,74,246,0,0,5.01,0,0,0,0,36.5,108,18,8,Connecticut,0,29,253,0,5.4,,
2014,Chris  Smith,Chris ,Smith,DE,6,1,73,266,0,0,4.71,0,0,0,7.55,37,121,28,5,Arkansas,0,31,159,0,5.3,,
2014,Jerome Smith,Jerome,Smith,RB,5,11,71,220,0,0,4.84,0,0,4.6,7.53,36,118,14,0,Syracuse,0,0,0,0,5,,
2014,Marcus Smith,Marcus,Smith,DE,6,3,75,251,0,0,4.68,0,0,0,7.48,35,121,23,1,Louisville,0,26,26,0,5.4,,
2014,Telvin Smith,Telvin,Smith,ILB,6,3,75,218,0,0,4.52,0,0,0,0,31.5,119,0,5,Florida St.,0,16,144,0,5.3,,
2014,Willie Snead,Willie,Snead,WR,5,11,71,195,0,0,4.62,0,0,4.39,7.19,33.5,113,11,0,Ball St.,0,0,0,0,5.2,,
2014,Daniel Sorensen,Daniel,Sorensen,FS,6,1,73,205,0,0,4.67,0,0,3.95,6.47,32,114,13,0,BYU,0,0,0,0,5,,
2014,Dezmen Southward,Dezmen,Southward,FS,6,0,72,211,0,0,0,0,0,0,0,0,0,0,3,Wisconsin,0,4,68,0,5.2,,
2014,Tyler Starr,Tyler,Starr,OLB,6,4,76,250,0,0,4.95,0,0,4.15,6.64,32,116,24,8,South Dakota,0,31,255,0,4.9,,
2014,Anthony Steen,Anthony,Steen,OG,6,3,75,314,0,0,0,0,0,0,0,0,0,0,0,Alabama,0,0,0,0,5.3,,
2014,Shamar Stephen,Shamar,Stephen,DT,6,5,77,309,0,0,5.25,0,0,0,0,30.5,103,25,7,Connecticut,0,28,220,0,5.4,,
2014,Josh Stewart,Josh,Stewart,WR,5,10,70,178,0,0,4.69,0,0,4.33,7.1,35,117,11,0,Oklahoma St.,0,0,0,0,5.1,,
2014,Ed Stinson,Ed,Stinson,DE,6,3,75,287,0,0,0,0,0,0,0,0,0,0,5,Alabama,0,32,160,0,5.8,,
2014,James Stone,James,Stone,C,6,4,76,306,0,0,5.17,0,0,4.63,8.16,27.5,105,22,0,Tennessee,0,0,0,0,5.1,,
2014,Bryan Stork,Bryan,Stork,C,6,4,76,315,0,0,0,0,0,0,0,0,0,0,4,Florida St.,0,9,105,0,5.2,,
2014,Devin Street,Devin,Street,WR,6,3,75,198,0,0,4.55,0,0,4.01,6.89,37,124,0,5,Pittsburgh,0,18,146,0,5.2,,
2014,Xavier Su'a-Filo,Xavier,Su'a-Filo,OG,6,4,76,307,0,0,5.04,0,0,4.44,7.6,25,102,25,2,UCLA,0,1,33,0,5.6,,
2014,Vinnie Sunseri,Vinnie,Sunseri,SS,5,11,71,210,0,0,0,0,0,0,0,0,0,18,6,Alabama,0,7,167,0,5.1,,
2014,Will Sutton,Will,Sutton,DT,6,0,72,303,0,0,5.36,0,0,0,7.93,28.5,99,24,3,Arizona State,0,18,82,0,5.6,,
2014,Travis Swanson,Travis,Swanson,C,6,5,77,312,0,0,5.28,0,0,4.65,7.73,26,95,20,3,Arkansas,0,12,76,0,5.5,,
2014,Lorenzo Taliaferro,Lorenzo,Taliaferro,RB,6,0,72,229,0,0,4.58,0,0,4.22,6.88,33,118,18,5,Coastal Carolina,0,10,138,0,5,,
2014,Brandon Thomas,Brandon,Thomas,OT,6,3,75,317,0,0,5.09,0,0,4.83,8.13,29,98,35,4,Clemson,0,4,100,0,5.4,,
2014,De'Anthony Thomas,De'Anthony,Thomas,RB,5,9,69,174,0,0,4.5,0,0,0,0,32,124,8,4,Oregon,0,28,124,0,5.5,,
2014,Jemea Thomas,Jemea,Thomas,CB,5,9,69,192,0,0,4.55,0,0,0,0,37,125,19,7,Georgia Tech,0,14,206,0,5.1,,
2014,Logan Thomas,Logan,Thomas,QB,6,6,78,248,0,0,4.61,0,0,4.18,7.05,35.5,118,0,4,Virginia Tech,0,24,120,0,5.4,,
2014,Robert Thomas,Robert,Thomas,DT,6,1,73,327,0,0,0,0,0,0,0,0,0,32,0,Arkansas,0,0,0,0,4.5,,
2014,Khyri Thornton,Khyri,Thornton,DT,6,3,75,304,0,0,5.03,0,0,0,7.83,29,112,28,3,Southern Miss,0,21,85,0,5,,
2014,D.J. Tialavea,D.J.,Tialavea,TE,6,3,75,267,0,0,0,0,0,0,0,0,0,0,0,Utah St.,0,0,0,0,4.8,,
2014,Jordan Tripp,Jordan,Tripp,OLB,6,3,75,234,0,0,4.67,0,0,3.96,6.89,37.5,120,22,6,Montana,0,11,171,0,5.1,,
2014,Stephon Tuitt,Stephon,Tuitt,DE,6,5,77,304,0,0,0,0,0,0,0,0,0,31,2,Notre Dame,0,14,46,0,6.2,,
2014,Billy Turner,Billy,Turner,OT,6,5,77,315,0,0,5.16,0,0,4.71,7.92,28,108,25,3,North Dakota St.,0,3,67,0,5.2,,
2014,Trai Turner,Trai,Turner,OG,6,3,75,310,0,0,4.93,0,0,0,0,27.5,0,25,3,LSU,0,28,92,0,5.2,,
2014,George Uko,George,Uko,DE,6,3,75,284,0,0,4.99,0,0,0,0,29.5,110,18,0,USC,0,0,0,0,5,,
2014,Devin Unga,Devin,Unga,ILB,6,1,73,231,0,0,0,0,0,0,0,0,0,0,0,BYU,0,0,0,0,5.2,,
2014,Brent Urban,Brent,Urban,DT,6,7,79,295,0,0,0,0,0,0,0,0,0,0,5,Virginia,0,6,134,0,5.3,,
2014,John Urschel,John,Urschel,OG,6,3,75,313,0,0,5.31,0,0,4.47,7.55,29,102,30,6,Penn St.,0,15,175,0,5.6,,
2014,Kyle Van Noy,Kyle,Van Noy,OLB,6,3,75,243,0,0,4.71,0,0,4.2,7.22,32.5,112,21,2,BYU,0,8,40,0,5.6,,
2014,Dustin Vaughan,Dustin,Vaughan,QB,6,5,77,235,0,0,4.95,0,0,4.43,7.25,29,108,0,0,West Texas A&M,0,0,0,0,4.8,,
2014,Brock Vereen,Brock,Vereen,FS,6,0,72,199,0,0,4.47,0,0,4.07,6.9,34,117,25,5,Minnesota,0,3,131,0,5.4,,
2014,Jason Verrett,Jason,Verrett,CB,5,9,69,189,0,0,4.38,0,0,4,6.69,39,128,0,1,TCU,0,25,25,0,5.8,,
2014,Jimmie Ward,Jimmie,Ward,SS,5,11,71,193,0,0,0,0,0,0,0,0,0,9,1,Northern Illinois,0,30,30,0,5.1,,
2014,L'Damian Washington,L'Damian,Washington,WR,6,4,76,195,0,0,4.46,0,0,4.35,7.19,32,115,8,0,Missouri,0,0,0,0,5.2,,
2014,Todd Washington,Todd,Washington,CB,5,11,71,196,0,0,0,0,0,0,0,0,0,13,0,Southeastern Louisiana,0,0,0,0,5.2,,
2014,Jaylen Watkins,Jaylen,Watkins,CB,5,11,71,194,0,0,4.41,0,0,0,0,0,0,22,4,Florida,0,5,101,0,5.3,,
2014,Sammy Watkins,Sammy,Watkins,WR,6,1,73,211,0,0,4.43,0,0,4.34,6.95,34,126,16,1,Clemson,0,4,4,0,7,,
2014,Chris Watt,Chris,Watt,OG,6,3,75,310,0,0,0,0,0,0,0,0,0,29,3,Notre Dame,0,25,89,0,5.4,,
2014,Larry Webster,Larry,Webster,DE,6,6,78,252,0,0,4.58,0,0,0,7.29,36.5,123,17,5,Bloomsburg,0,8,136,0,5.2,,
2014,Keith Wenning,Keith,Wenning,QB,6,3,75,218,0,0,5,0,0,4.25,7.07,28,100,0,7,Ball St.,0,2,194,0,5,,
2014,Terrance West,Terrance,West,RB,5,9,69,225,0,0,4.54,0,0,0,0,33.5,120,16,3,Towson,0,30,94,0,5.4,,
2014,Ethan Westbrooks,Ethan,Westbrooks,DE,6,3,75,267,0,0,4.9,0,0,0,7.3,29,110,19,0,West Texas A&M,0,0,0,0,5.2,,
2014,Lavelle Westbrooks,Lavelle,Westbrooks,CB,5,11,71,186,0,0,4.63,0,0,4.27,6.98,36,121,15,8,Georgia Southern,0,28,252,0,5.3,,
2014,Chris Whaley,Chris,Whaley,DT,6,3,75,269,0,0,0,0,0,0,0,0,0,0,0,Texas,0,0,0,0,5,,
2014,James White,James,White,RB,5,9,69,204,0,0,4.57,0,0,4.2,7.05,32,114,23,5,Wisconsin,0,2,130,0,5,,
2014,James Wilder,James,Wilder,RB,6,3,75,232,0,0,4.86,0,0,4.24,6.92,35,121,18,0,Florida St.,0,0,0,0,5.2,,
2014,Andre  Williams,Andre ,Williams,RB,5,11,71,230,0,0,4.56,0,0,4.06,7.27,38,129,0,4,Boston College,0,17,113,0,5.6,,
2014,Damien Williams,Damien,Williams,RB,5,11,71,222,0,0,4.45,0,0,4.25,7.37,35.5,121,16,0,Oklahoma,0,0,0,0,5,,
2014,Avery Williamson,Avery,Williamson,ILB,6,1,73,246,0,0,4.66,0,0,4.07,7.11,30.5,120,25,5,Kentucky,0,23,151,0,4.9,,
2014,Albert Wilson,Albert,Wilson,WR,5,9,69,202,0,0,4.43,0,0,4.21,7,37.5,123,10,0,Georgia State,0,0,0,0,4.8,,
2014,Kerry Wynn,Kerry,Wynn,DT,6,5,77,266,0,0,4.97,0,0,0,0,34,113,31,0,Richmond,0,0,0,0,4.6,,
2014,David Yankey,David,Yankey,OG,6,6,78,315,0,0,5.48,0,0,4.86,7.81,28.5,103,22,5,Stanford,0,17,145,0,5.4,,
2014,Jordan Zumwalt,Jordan,Zumwalt,ILB,6,4,76,235,0,0,4.76,0,0,4.25,6.99,33,116,0,6,UCLA,0,32,192,0,5.3,,
